Category	ID	Name	Source	p-value	q-value Bonferroni	q-value FDR B&H	q-value FDR B&Y	Hit Count in Query List	Hit Count in Genome	Hit in Query List
GO: Molecular Function	GO:0008134	transcription factor binding	 	2.676E-6	1.135E-3	7.563E-5	5.013E-4	14	750	MKKS,FOXO3,CDKN2A,TCF4,NCOA6,TCF3,RB1,XBP1,NR3C1,RUNX1,MEF2C,ARID2,PBX1,LCOR
GO: Molecular Function	GO:0003712	transcription coregulator activity	 	1.986E-4	8.423E-2	5.264E-3	3.489E-2	10	597	TCF4,NCOA6,TCF3,ABL1,RB1,NR3C1,BCL9,TBL1XR1,BTG1,ARID5B
GO: Molecular Function	GO:0042393	histone binding	 	2.153E-4	9.130E-2	5.370E-3	3.560E-2	6	203	RAG1,RAG2,ATRX,INO80,TBL1XR1,UHRF1
GO: Molecular Function	GO:0140297	DNA-binding transcription factor binding	 	2.601E-4	1.103E-1	6.127E-3	4.061E-2	8	396	MKKS,CDKN2A,TCF4,NCOA6,TCF3,RB1,RUNX1,MEF2C
GO: Molecular Function	GO:0030291	protein serine/threonine kinase inhibitor activity	 	3.264E-4	1.384E-1	7.284E-3	4.828E-2	3	32	CDKN2A,CDKN2B,PRKAR2B
GO: Molecular Function	GO:0019900	kinase binding	 	4.745E-4	2.012E-1	1.006E-2	6.668E-2	12	926	FOXO3,CDKN2A,CDKN2B,TCF3,ABL1,RB1,XBP1,NR3C1,ADD3,BTG1,PRKAR2B,SPAG16
GO: Molecular Function	GO:0003713	transcription coactivator activity	 	5.737E-4	2.432E-1	1.158E-2	7.677E-2	7	340	NCOA6,TCF3,ABL1,RB1,NR3C1,BCL9,ARID5B
GO: Molecular Function	GO:0019904	protein domain specific binding	 	7.132E-4	3.024E-1	1.374E-2	9.110E-2	11	833	ZNF384,PAG1,TCF3,ABL1,ATRX,RB1,ETV6,IKZF1,EBF1,MEF2C,PRKAR2B
GO: Molecular Function	GO:0004861	cyclin-dependent protein serine/threonine kinase inhibitor activity	 	1.124E-3	4.766E-1	2.072E-2	1.373E-1	2	12	CDKN2A,CDKN2B
GO: Molecular Function	GO:0036312	phosphatidylinositol 3-kinase regulatory subunit binding	 	1.325E-3	5.617E-1	2.340E-2	1.551E-1	2	13	PIK3AP1,XBP1
GO: Molecular Function	GO:0046982	protein heterodimerization activity	 	1.409E-3	5.974E-1	2.389E-2	1.584E-1	9	637	TCF4,TCF3,IKZF3,XBP1,IKZF1,NR3C1,RUNX1,MEF2C,PBX1
GO: Molecular Function	GO:0019901	protein kinase binding	 	2.528E-3	1.000E0	4.085E-2	2.708E-1	10	832	FOXO3,CDKN2A,CDKN2B,TCF3,ABL1,XBP1,NR3C1,ADD3,PRKAR2B,SPAG16
GO: Molecular Function	GO:0004860	protein kinase inhibitor activity	 	2.601E-3	1.000E0	4.085E-2	2.708E-1	3	65	CDKN2A,CDKN2B,PRKAR2B
GO: Molecular Function	GO:0140034	methylation-dependent protein binding	 	2.836E-3	1.000E0	4.146E-2	2.748E-1	3	67	RAG2,ATRX,UHRF1
GO: Molecular Function	GO:0035064	methylated histone binding	 	2.836E-3	1.000E0	4.146E-2	2.748E-1	3	67	RAG2,ATRX,UHRF1
GO: Molecular Function	GO:0001158	enhancer sequence-specific DNA binding	 	3.047E-3	1.000E0	4.204E-2	2.786E-1	4	142	TCF3,XBP1,IKZF1,MEF2C
GO: Molecular Function	GO:0019210	kinase inhibitor activity	 	3.083E-3	1.000E0	4.204E-2	2.786E-1	3	69	CDKN2A,CDKN2B,PRKAR2B
GO: Molecular Function	GO:0004571	mannosyl-oligosaccharide 1,2-alpha-mannosidase activity	 	3.489E-3	1.000E0	4.204E-2	2.786E-1	2	21	MAN1A1,EDEM1
GO: Molecular Function	GO:0070491	repressing transcription factor binding	 	3.902E-3	1.000E0	4.204E-2	2.786E-1	3	75	MKKS,TCF3,RUNX1
GO: Molecular Function	GO:0015924	mannosyl-oligosaccharide mannosidase activity	 	4.181E-3	1.000E0	4.204E-2	2.786E-1	2	23	MAN1A1,EDEM1
GO: Molecular Function	GO:0001001	mitochondrial single-subunit type RNA polymerase binding	 	4.227E-3	1.000E0	4.204E-2	2.786E-1	1	1	FOXO3
GO: Molecular Function	GO:0038147	C-X-C motif chemokine 12 receptor activity	 	4.227E-3	1.000E0	4.204E-2	2.786E-1	1	1	CXCR4
GO: Molecular Function	GO:0001050	single-subunit type RNA polymerase binding	 	4.227E-3	1.000E0	4.204E-2	2.786E-1	1	1	FOXO3
GO: Molecular Function	GO:0005367	myo-inositol:sodium symporter activity	 	4.227E-3	1.000E0	4.204E-2	2.786E-1	1	1	SLC5A3
GO: Molecular Function	GO:0034246	mitochondrial sequence-specific DNA-binding transcription factor activity	 	4.227E-3	1.000E0	4.204E-2	2.786E-1	1	1	FOXO3
GO: Molecular Function	GO:0017061	S-methyl-5-thioadenosine phosphorylase activity	 	4.227E-3	1.000E0	4.204E-2	2.786E-1	1	1	MTAP
GO: Molecular Function	GO:0004883	glucocorticoid receptor activity	 	4.227E-3	1.000E0	4.204E-2	2.786E-1	1	1	NR3C1
GO: Molecular Function	GO:1990238	double-stranded DNA endodeoxyribonuclease activity	 	4.227E-3	1.000E0	4.204E-2	2.786E-1	1	1	RAG1
GO: Molecular Function	GO:0035326	enhancer binding	 	4.263E-3	1.000E0	4.204E-2	2.786E-1	4	156	TCF3,XBP1,IKZF1,MEF2C
GO: Molecular Function	GO:0001217	DNA-binding transcription repressor activity	 	4.899E-3	1.000E0	4.616E-2	3.059E-1	5	261	FOXO3,TCF3,ETV6,IKZF1,ARID5B
GO: Molecular Function	GO:0001227	DNA-binding transcription repressor activity, RNA polymerase II-specific	 	4.899E-3	1.000E0	4.616E-2	3.059E-1	5	261	FOXO3,TCF3,ETV6,IKZF1,ARID5B
GO: Biological Process	GO:0045944	positive regulation of transcription by RNA polymerase II	 	5.261E-14	1.530E-10	1.530E-10	1.309E-9	28	1315	FOXO3,CDKN2B,ZNF384,TCF4,NCOA6,TCF3,IKZF3,ABL1,ERG,ATRX,RB1,XBP1,ETV6,IKZF1,EBF1,INO80,NR3C1,RUNX1,BCL9,TBL1XR1,MEF2C,TSC22D1,ARID2,UHRF1,ELF1,PAX5,PBX1,STAG2
GO: Biological Process	GO:1903508	positive regulation of nucleic acid-templated transcription	 	1.128E-12	3.281E-9	1.110E-9	9.494E-9	30	1736	FOXO3,CDKN2B,ZNF384,TCF4,NCOA6,TCF3,IKZF3,ABL1,ERG,ATRX,RB1,XBP1,ETV6,IKZF1,EBF1,INO80,NR3C1,RUNX1,BCL9,TBL1XR1,MEF2C,WAC,TSC22D1,ARID2,ARID5B,UHRF1,ELF1,PAX5,PBX1,STAG2
GO: Biological Process	GO:1902680	positive regulation of RNA biosynthetic process	 	1.145E-12	3.330E-9	1.110E-9	9.494E-9	30	1737	FOXO3,CDKN2B,ZNF384,TCF4,NCOA6,TCF3,IKZF3,ABL1,ERG,ATRX,RB1,XBP1,ETV6,IKZF1,EBF1,INO80,NR3C1,RUNX1,BCL9,TBL1XR1,MEF2C,WAC,TSC22D1,ARID2,ARID5B,UHRF1,ELF1,PAX5,PBX1,STAG2
GO: Biological Process	GO:0045893	positive regulation of transcription, DNA-templated	 	1.957E-12	5.694E-9	1.423E-9	1.217E-8	29	1647	FOXO3,CDKN2B,ZNF384,TCF4,NCOA6,TCF3,IKZF3,ABL1,ERG,ATRX,RB1,XBP1,ETV6,IKZF1,EBF1,INO80,NR3C1,RUNX1,BCL9,TBL1XR1,MEF2C,WAC,TSC22D1,ARID2,UHRF1,ELF1,PAX5,PBX1,STAG2
GO: Biological Process	GO:0051254	positive regulation of RNA metabolic process	 	4.287E-12	1.247E-8	2.494E-9	2.133E-8	30	1829	FOXO3,CDKN2B,ZNF384,TCF4,NCOA6,TCF3,IKZF3,ABL1,ERG,ATRX,RB1,XBP1,ETV6,IKZF1,EBF1,INO80,NR3C1,RUNX1,BCL9,TBL1XR1,MEF2C,WAC,TSC22D1,ARID2,ARID5B,UHRF1,ELF1,PAX5,PBX1,STAG2
GO: Biological Process	GO:0030097	hemopoiesis	 	7.221E-8	2.101E-4	3.501E-5	2.994E-4	18	1018	FOXO3,CDKN2B,RAG1,RAG2,NCOA6,TCF3,VPREB1,IKZF3,ABL1,TOX,RB1,XBP1,ETV6,IKZF1,RUNX1,BCR,MEF2C,PBX1
GO: Biological Process	GO:0040007	growth	 	1.302E-7	3.789E-4	5.058E-5	4.326E-4	19	1182	MKKS,FOXO3,CDKN2A,RAG2,ABL1,ATRX,RB1,ATP8A2,XBP1,IKZF1,INO80,NR3C1,BCL9,TBL1XR1,MEF2C,CXCR4,ARID2,BTG1,ARID5B
GO: Biological Process	GO:0048534	hematopoietic or lymphoid organ development	 	1.420E-7	4.131E-4	5.058E-5	4.326E-4	18	1065	FOXO3,CDKN2B,RAG1,RAG2,NCOA6,TCF3,VPREB1,IKZF3,ABL1,TOX,RB1,XBP1,ETV6,IKZF1,RUNX1,BCR,MEF2C,PBX1
GO: Biological Process	GO:0006325	chromatin organization	 	1.627E-7	4.732E-4	5.058E-5	4.326E-4	16	841	CDKN2A,RAG1,RAG2,NCOA6,TCF3,ATRX,RB1,XBP1,IKZF1,INO80,NR3C1,TBL1XR1,WAC,ARID2,UHRF1,PAX5
GO: Biological Process	GO:0042100	B cell proliferation	 	1.739E-7	5.058E-4	5.058E-5	4.326E-4	7	103	RAG2,TCF3,VPREB1,IKZF3,ABL1,BTLA,MEF2C
GO: Biological Process	GO:0002520	immune system development	 	3.282E-7	9.548E-4	8.680E-5	7.424E-4	18	1127	FOXO3,CDKN2B,RAG1,RAG2,NCOA6,TCF3,VPREB1,IKZF3,ABL1,TOX,RB1,XBP1,ETV6,IKZF1,RUNX1,BCR,MEF2C,PBX1
GO: Biological Process	GO:0000122	negative regulation of transcription by RNA polymerase II	 	6.354E-7	1.848E-3	1.540E-4	1.317E-3	16	931	FOXO3,TCF4,TCF3,ATRX,RB1,XBP1,ETV6,IKZF1,NR3C1,RUNX1,TBL1XR1,MEF2C,ARID5B,UHRF1,PAX5,LCOR
GO: Biological Process	GO:0042113	B cell activation	 	9.004E-7	2.619E-3	2.015E-4	1.723E-3	10	338	RAG1,RAG2,TCF3,VPREB1,IKZF3,ABL1,XBP1,IKZF1,BTLA,MEF2C
GO: Biological Process	GO:0051094	positive regulation of developmental process	 	1.021E-6	2.970E-3	2.121E-4	1.814E-3	21	1633	MKKS,FOXO3,CDKN2A,RAG1,RAG2,TCF4,TCF3,ABL1,TOX,RB1,ATP8A2,XBP1,IKZF1,NR3C1,RUNX1,MEF2C,PTPRD,NRXN1,CXCR4,BTG1,DMD
GO: Biological Process	GO:0002694	regulation of leukocyte activation	 	1.326E-6	3.858E-3	2.572E-4	2.200E-3	13	640	RAG1,PAG1,TCF3,IKZF3,ABL1,TOX,XBP1,IKZF1,BTLA,RUNX1,BCR,MEF2C,CD200
GO: Biological Process	GO:0030183	B cell differentiation	 	2.126E-6	6.186E-3	3.821E-4	3.268E-3	7	149	RAG1,RAG2,TCF3,IKZF3,ABL1,XBP1,IKZF1
GO: Biological Process	GO:0051276	chromosome organization	 	2.233E-6	6.497E-3	3.821E-4	3.268E-3	18	1287	CDKN2A,RAG1,RAG2,NCOA6,TCF3,ABL1,ATRX,RB1,XBP1,IKZF1,INO80,NR3C1,TBL1XR1,WAC,ARID2,UHRF1,PAX5,STAG2
GO: Biological Process	GO:0045597	positive regulation of cell differentiation	 	2.935E-6	8.537E-3	4.653E-4	3.979E-3	17	1177	FOXO3,RAG1,TCF4,TCF3,ABL1,TOX,RB1,ATP8A2,XBP1,IKZF1,NR3C1,RUNX1,MEF2C,PTPRD,CXCR4,BTG1,DMD
GO: Biological Process	GO:0050865	regulation of cell activation	 	3.039E-6	8.840E-3	4.653E-4	3.979E-3	13	690	RAG1,PAG1,TCF3,IKZF3,ABL1,TOX,XBP1,IKZF1,BTLA,RUNX1,BCR,MEF2C,CD200
GO: Biological Process	GO:0046649	lymphocyte activation	 	3.701E-6	1.077E-2	5.384E-4	4.605E-3	14	818	RAG1,RAG2,PAG1,TCF3,VPREB1,IKZF3,ABL1,TOX,XBP1,IKZF1,BTLA,RUNX1,MEF2C,CXCR4
GO: Biological Process	GO:0048589	developmental growth	 	3.916E-6	1.139E-2	5.424E-4	4.639E-3	14	822	MKKS,FOXO3,RAG2,ABL1,ATRX,ATP8A2,IKZF1,NR3C1,BCL9,TBL1XR1,MEF2C,CXCR4,ARID2,ARID5B
GO: Biological Process	GO:0048872	homeostasis of number of cells	 	4.367E-6	1.270E-2	5.774E-4	4.939E-3	9	315	FOXO3,RAG1,TCF3,VPREB1,ABL1,RB1,IKZF1,BCR,MEF2C
GO: Biological Process	GO:0051249	regulation of lymphocyte activation	 	8.816E-6	2.565E-2	1.069E-3	9.140E-3	11	538	RAG1,PAG1,TCF3,IKZF3,ABL1,TOX,XBP1,IKZF1,BTLA,RUNX1,MEF2C
GO: Biological Process	GO:1903706	regulation of hemopoiesis	 	8.816E-6	2.565E-2	1.069E-3	9.140E-3	11	538	FOXO3,RAG1,TCF3,IKZF3,ABL1,TOX,RB1,XBP1,IKZF1,RUNX1,MEF2C
GO: Biological Process	GO:0002327	immature B cell differentiation	 	9.725E-6	2.829E-2	1.132E-3	9.678E-3	3	11	RAG1,RAG2,ABL1
GO: Biological Process	GO:0061061	muscle structure development	 	1.141E-5	3.319E-2	1.276E-3	1.092E-2	13	780	FLNB,TCF3,ABL1,RB1,XBP1,NR3C1,BCL9,MEF2C,BTG1,RBFOX1,ARID5B,PAX5,DMD
GO: Biological Process	GO:0045892	negative regulation of transcription, DNA-templated	 	1.289E-5	3.750E-2	1.389E-3	1.188E-2	17	1316	FOXO3,CDKN2A,TCF4,TCF3,ATRX,RB1,XBP1,ETV6,IKZF1,NR3C1,RUNX1,TBL1XR1,MEF2C,ARID5B,UHRF1,PAX5,LCOR
GO: Biological Process	GO:0007519	skeletal muscle tissue development	 	1.380E-5	4.016E-2	1.434E-3	1.227E-2	7	198	FLNB,RB1,BCL9,MEF2C,RBFOX1,PAX5,DMD
GO: Biological Process	GO:0002682	regulation of immune system process	 	1.460E-5	4.247E-2	1.464E-3	1.252E-2	20	1776	FOXO3,PIK3AP1,RAG1,PAG1,TCF3,IKZF3,ABL1,TOX,RB1,XBP1,IKZF1,BTLA,RUNX1,BCR,BTN3A2,MEF2C,PTPRD,ELF1,PAX5,CD200
GO: Biological Process	GO:0040008	regulation of growth	 	1.512E-5	4.398E-2	1.466E-3	1.254E-2	13	801	MKKS,CDKN2A,RAG2,ABL1,RB1,ATP8A2,XBP1,IKZF1,INO80,NR3C1,MEF2C,CXCR4,BTG1
GO: Biological Process	GO:0045619	regulation of lymphocyte differentiation	 	1.622E-5	4.719E-2	1.477E-3	1.264E-2	7	203	RAG1,IKZF3,ABL1,TOX,XBP1,IKZF1,RUNX1
GO: Biological Process	GO:0048537	mucosal-associated lymphoid tissue development	 	1.676E-5	4.876E-2	1.477E-3	1.264E-2	3	13	TCF3,TOX,IKZF1
GO: Biological Process	GO:0048541	Peyer's patch development	 	1.676E-5	4.876E-2	1.477E-3	1.264E-2	3	13	TCF3,TOX,IKZF1
GO: Biological Process	GO:0035914	skeletal muscle cell differentiation	 	1.761E-5	5.122E-2	1.506E-3	1.288E-2	5	81	RB1,BCL9,MEF2C,RBFOX1,PAX5
GO: Biological Process	GO:0060538	skeletal muscle organ development	 	1.958E-5	5.695E-2	1.607E-3	1.375E-2	7	209	FLNB,RB1,BCL9,MEF2C,RBFOX1,PAX5,DMD
GO: Biological Process	GO:0007517	muscle organ development	 	1.989E-5	5.786E-2	1.607E-3	1.375E-2	10	480	FLNB,RB1,XBP1,NR3C1,BCL9,MEF2C,RBFOX1,ARID5B,PAX5,DMD
GO: Biological Process	GO:0002521	leukocyte differentiation	 	2.113E-5	6.147E-2	1.648E-3	1.409E-2	11	591	RAG1,RAG2,TCF3,IKZF3,ABL1,TOX,RB1,XBP1,IKZF1,RUNX1,MEF2C
GO: Biological Process	GO:1903507	negative regulation of nucleic acid-templated transcription	 	2.168E-5	6.308E-2	1.648E-3	1.409E-2	17	1370	FOXO3,CDKN2A,TCF4,TCF3,ATRX,RB1,XBP1,ETV6,IKZF1,NR3C1,RUNX1,TBL1XR1,MEF2C,ARID5B,UHRF1,PAX5,LCOR
GO: Biological Process	GO:1902679	negative regulation of RNA biosynthetic process	 	2.209E-5	6.427E-2	1.648E-3	1.409E-2	17	1372	FOXO3,CDKN2A,TCF4,TCF3,ATRX,RB1,XBP1,ETV6,IKZF1,NR3C1,RUNX1,TBL1XR1,MEF2C,ARID5B,UHRF1,PAX5,LCOR
GO: Biological Process	GO:0009887	animal organ morphogenesis	 	2.487E-5	7.235E-2	1.809E-3	1.547E-2	16	1241	MKKS,FOXO3,ABL1,ERG,ATP8A2,SPEF2,XBP1,IKZF1,NR3C1,BCR,MEF2C,CXCR4,ARID2,ARID5B,PAX5,PBX1
GO: Biological Process	GO:1903708	positive regulation of hemopoiesis	 	2.967E-5	8.632E-2	2.105E-3	1.801E-2	7	223	FOXO3,RAG1,TOX,RB1,XBP1,IKZF1,RUNX1
GO: Biological Process	GO:0030098	lymphocyte differentiation	 	3.167E-5	9.213E-2	2.187E-3	1.870E-2	9	404	RAG1,RAG2,TCF3,IKZF3,ABL1,TOX,XBP1,IKZF1,RUNX1
GO: Biological Process	GO:0002684	positive regulation of immune system process	 	3.232E-5	9.403E-2	2.187E-3	1.870E-2	16	1268	FOXO3,PIK3AP1,RAG1,PAG1,TCF3,ABL1,TOX,RB1,XBP1,IKZF1,BTLA,RUNX1,BTN3A2,MEF2C,ELF1,PAX5
GO: Biological Process	GO:0030182	neuron differentiation	 	3.684E-5	1.072E-1	2.435E-3	2.083E-2	18	1579	FOXO3,TCF4,TCF3,ABL1,RB1,ATP8A2,XBP1,NCAM2,IKZF1,NR3C1,RUNX1,MEF2C,PTPRD,NRXN1,CXCR4,PAX5,DMD,PBX1
GO: Biological Process	GO:0046651	lymphocyte proliferation	 	3.902E-5	1.135E-1	2.482E-3	2.123E-2	8	319	RAG2,TCF3,VPREB1,IKZF3,ABL1,BTLA,MEF2C,CXCR4
GO: Biological Process	GO:0048639	positive regulation of developmental growth	 	3.924E-5	1.142E-1	2.482E-3	2.123E-2	7	233	MKKS,RAG2,ATP8A2,IKZF1,NR3C1,MEF2C,CXCR4
GO: Biological Process	GO:0032943	mononuclear cell proliferation	 	4.169E-5	1.213E-1	2.580E-3	2.207E-2	8	322	RAG2,TCF3,VPREB1,IKZF3,ABL1,BTLA,MEF2C,CXCR4
GO: Biological Process	GO:1902105	regulation of leukocyte differentiation	 	4.548E-5	1.323E-1	2.658E-3	2.273E-2	8	326	RAG1,IKZF3,ABL1,TOX,RB1,XBP1,IKZF1,RUNX1
GO: Biological Process	GO:2000113	negative regulation of cellular macromolecule biosynthetic process	 	4.567E-5	1.329E-1	2.658E-3	2.273E-2	18	1605	FOXO3,CDKN2A,TCF4,TCF3,ATRX,RB1,XBP1,ETV6,IKZF1,NR3C1,RUNX1,TBL1XR1,MEF2C,ARID5B,UHRF1,PAX5,LCOR,STAG2
GO: Biological Process	GO:2000111	positive regulation of macrophage apoptotic process	 	4.660E-5	1.356E-1	2.658E-3	2.273E-2	2	3	CDKN2A,MEF2C
GO: Biological Process	GO:0002331	pre-B cell allelic exclusion	 	4.660E-5	1.356E-1	2.658E-3	2.273E-2	2	3	RAG1,RAG2
GO: Biological Process	GO:0045927	positive regulation of growth	 	5.063E-5	1.473E-1	2.782E-3	2.379E-2	8	331	MKKS,RAG2,ATP8A2,IKZF1,INO80,NR3C1,MEF2C,CXCR4
GO: Biological Process	GO:0042110	T cell activation	 	5.145E-5	1.497E-1	2.782E-3	2.379E-2	10	537	RAG1,RAG2,PAG1,TCF3,ABL1,XBP1,IKZF1,BTLA,RUNX1,CXCR4
GO: Biological Process	GO:0051253	negative regulation of RNA metabolic process	 	5.164E-5	1.502E-1	2.782E-3	2.379E-2	17	1467	FOXO3,CDKN2A,TCF4,TCF3,ATRX,RB1,XBP1,ETV6,IKZF1,NR3C1,RUNX1,TBL1XR1,MEF2C,ARID5B,UHRF1,PAX5,LCOR
GO: Biological Process	GO:0033151	V(D)J recombination	 	5.582E-5	1.624E-1	2.952E-3	2.525E-2	3	19	RAG1,RAG2,TCF3
GO: Biological Process	GO:0070661	leukocyte proliferation	 	7.190E-5	2.092E-1	3.735E-3	3.195E-2	8	348	RAG2,TCF3,VPREB1,IKZF3,ABL1,BTLA,MEF2C,CXCR4
GO: Biological Process	GO:1902107	positive regulation of leukocyte differentiation	 	7.649E-5	2.225E-1	3.903E-3	3.339E-2	6	178	RAG1,TOX,RB1,XBP1,IKZF1,RUNX1
GO: Biological Process	GO:0048538	thymus development	 	8.311E-5	2.418E-1	4.169E-3	3.565E-2	4	58	RAG1,ABL1,IKZF1,PBX1
GO: Biological Process	GO:0045321	leukocyte activation	 	9.350E-5	2.720E-1	4.610E-3	3.943E-2	16	1386	RAG1,RAG2,PAG1,TCF3,VPREB1,IKZF3,ABL1,TOX,XBP1,IKZF1,BTLA,RUNX1,BCR,MEF2C,CXCR4,CD200
GO: Biological Process	GO:0010558	negative regulation of macromolecule biosynthetic process	 	9.626E-5	2.800E-1	4.667E-3	3.992E-2	18	1700	FOXO3,CDKN2A,TCF4,TCF3,ATRX,RB1,XBP1,ETV6,IKZF1,NR3C1,RUNX1,TBL1XR1,MEF2C,ARID5B,UHRF1,PAX5,LCOR,STAG2
GO: Biological Process	GO:0045621	positive regulation of lymphocyte differentiation	 	9.891E-5	2.877E-1	4.700E-3	4.019E-2	5	116	RAG1,TOX,XBP1,IKZF1,RUNX1
GO: Biological Process	GO:0022008	neurogenesis	 	1.002E-4	2.914E-1	4.700E-3	4.019E-2	19	1867	FOXO3,TCF4,TCF3,ABL1,RB1,ATP8A2,XBP1,ETV6,NCAM2,IKZF1,NR3C1,RUNX1,MEF2C,PTPRD,NRXN1,CXCR4,PAX5,DMD,PBX1
GO: Biological Process	GO:0014706	striated muscle tissue development	 	1.048E-4	3.047E-1	4.837E-3	4.137E-2	9	472	FLNB,RB1,NR3C1,BCL9,MEF2C,ARID2,RBFOX1,PAX5,DMD
GO: Biological Process	GO:0001775	cell activation	 	1.096E-4	3.188E-1	4.981E-3	4.260E-2	17	1559	RAG1,RAG2,TCF4,PAG1,TCF3,VPREB1,IKZF3,ABL1,TOX,XBP1,IKZF1,BTLA,RUNX1,BCR,MEF2C,CXCR4,CD200
GO: Biological Process	GO:0051251	positive regulation of lymphocyte activation	 	1.121E-4	3.260E-1	5.016E-3	4.290E-2	8	371	RAG1,TCF3,TOX,XBP1,IKZF1,BTLA,RUNX1,MEF2C
